'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[02:13:35.391 07/11/2076]',28.913,-75.409,-48.059,-10.549,-9.377,-60.171,-39.072,3.126,-3.516,-1.172,-49.231,45.714,-1.563,-66.032,14.457,44.151,-5.861,-34.774,48.840,12.503,-27.350,-2.735,14.457
'[02:13:35.395 07/11/2076]',23.834,-77.363,-49.621,-9.377,-7.033,-64.078,-40.635,-0.781,5.861,-7.814,-51.184,26.960,-10.940,-75.800,29.695,30.867,-12.112,-35.165,50.403,9.768,-40.244,-5.079,29.695
'[02:13:35.398 07/11/2076]',19.145,-78.535,-52.747,-5.470,-4.298,-66.422,-41.807,-5.079,19.927,-12.894,-64.078,15.238,-21.490,-80.879,44.933,16.020,-15.238,-36.728,53.529,3.126,-49.621,-4.689,44.933
'[02:13:35.402 07/11/2076]',17.973,-82.833,-53.529,3.126,0.781,-68.767,-41.807,-5.470,32.039,-19.536,-66.032,42.979,-20.317,-104.322,57.827,56.264,-14.457,-39.853,54.310,3.907,-60.952,-14.457,57.827
'[02:13:35.406 07/11/2076]',16.801,-85.177,-53.529,9.768,7.424,-70.720,-41.416,-7.424,46.105,-30.085,-64.860,57.436,-19.145,-129.719,69.939,87.521,-15.238,-46.105,54.310,0.391,-67.204,-25.397,69.939
'[02:13:35.410 07/11/2076]',10.549,-81.661,-52.747,11.331,11.722,-72.283,-39.072,-12.112,64.078,-38.291,-78.535,27.350,-29.695,-130.891,74.237,60.562,-17.582,-57.045,53.529,-14.066,-64.860,-19.927,74.237
'[02:13:35.414 07/11/2076]',3.907,-78.926,-53.529,17.973,13.675,-78.144,-35.946,-10.159,80.098,-46.105,-95.726,8.987,-37.900,-130.501,74.628,41.026,-17.582,-67.595,54.310,-30.085,-55.092,-16.801,74.628
'[02:13:35.418 07/11/2076]',5.079,-81.270,-51.966,22.662,19.927,-79.707,-33.602,-11.331,90.256,-55.092,-92.991,32.821,-29.304,-145.348,76.190,73.065,-17.973,-74.628,52.747,-27.741,-52.747,-23.834,76.190
'[02:13:35.422 07/11/2076]',3.907,-81.270,-50.012,23.834,25.397,-80.879,-34.383,-13.284,100.806,-65.250,-91.038,36.337,-23.834,-148.864,69.548,84.005,-27.350,-79.707,50.794,-24.615,-47.277,-26.569,69.548
'[02:13:35.426 07/11/2076]',0.391,-76.972,-54.310,26.960,28.132,-81.270,-42.979,-7.033,111.355,-79.316,-114.872,41.026,-26.960,-138.706,50.794,71.893,-45.714,-88.694,55.092,-28.913,-41.807,-13.284,50.794
'[02:13:35.430 07/11/2076]',-3.907,-74.237,-54.310,29.695,31.258,-85.568,-48.059,-1.172,119.560,-95.336,-132.063,49.621,-23.053,-137.143,31.648,70.330,-62.125,-95.726,55.092,-32.039,-32.039,-7.424,31.648
'[02:13:35.434 07/11/2076]',-5.470,-71.893,-52.357,28.913,32.039,-85.958,-46.886,0.000,125.421,-108.230,-121.905,31.648,-11.331,-144.176,11.331,70.720,-75.800,-96.899,53.138,-25.397,-17.582,-17.192,11.331
'[02:13:35.438 07/11/2076]',-9.377,-69.548,-50.794,27.741,30.085,-88.303,-44.542,0.391,131.673,-121.514,-120.342,19.536,-0.391,-147.302,-11.722,69.548,-86.740,-100.415,51.575,-25.006,1.954,-21.099,-11.722
'[02:13:35.441 07/11/2076]',-14.066,-69.939,-50.403,32.430,28.913,-92.991,-45.714,6.252,135.580,-132.454,-137.143,40.635,10.549,-149.646,-33.993,80.098,-97.680,-103.541,51.184,-24.615,17.582,-16.801,-33.993
'[02:13:35.445 07/11/2076]',-19.145,-72.674,-49.231,35.165,31.258,-99.634,-48.449,10.159,137.534,-139.878,-147.692,37.118,18.755,-149.255,-51.966,70.720,-110.183,-109.792,50.012,-20.708,34.383,-14.066,-51.966
'[02:13:35.449 07/11/2076]',-29.304,-73.455,-46.105,35.165,30.085,-108.620,-49.231,12.894,137.924,-148.083,-152.772,12.112,19.927,-143.785,-67.595,41.416,-125.812,-114.481,46.886,-17.973,52.747,-8.987,-67.595
'[02:13:35.453 07/11/2076]',-35.165,-76.972,-41.807,38.681,30.476,-117.998,-49.231,19.536,136.361,-154.725,-155.116,20.317,27.350,-141.832,-78.144,39.072,-138.315,-116.825,42.589,-12.894,69.158,-5.079,-78.144
'[02:13:35.457 07/11/2076]',-38.291,-83.614,-35.165,40.635,32.039,-122.295,-48.840,20.708,131.673,-160.977,-143.394,30.476,37.118,-147.302,-82.442,50.403,-146.911,-117.607,35.946,-2.344,82.051,-11.331,-82.442
'[02:13:35.461 07/11/2076]',-42.979,-83.223,-30.085,36.728,32.430,-122.686,-45.324,14.847,128.938,-166.838,-134.799,8.205,40.635,-143.394,-88.694,26.960,-153.553,-116.825,30.867,1.954,91.819,-12.503,-88.694
'[02:13:35.465 07/11/2076]',-46.886,-81.270,-26.960,38.291,33.211,-122.295,-44.542,15.629,125.031,-172.308,-138.706,-2.735,40.635,-135.580,-96.117,1.563,-158.242,-114.481,27.741,1.172,103.541,-8.987,-96.117
'[02:13:35.469 07/11/2076]',-46.105,-84.786,-22.662,44.151,33.993,-120.733,-43.370,18.755,115.653,-174.261,-130.891,30.476,50.012,-143.785,-98.852,33.602,-157.070,-110.183,23.443,9.768,106.276,-16.410,-98.852
'[02:13:35.473 07/11/2076]',-48.449,-84.396,-14.457,49.231,31.648,-117.216,-38.291,24.225,106.276,-173.871,-119.560,48.840,57.045,-150.037,-100.806,55.482,-155.897,-103.150,15.238,16.020,112.918,-23.443,-100.806
'[02:13:35.477 07/11/2076]',-59.780,-77.363,-11.331,53.529,24.225,-117.216,-35.946,32.430,99.634,-172.698,-138.706,28.132,42.198,-131.282,-105.495,10.159,-159.414,-103.150,12.112,1.563,131.282,-10.549,-105.495
'[02:13:35.480 07/11/2076]',-66.032,-74.237,-7.424,51.575,18.755,-114.090,-34.774,32.821,93.382,-169.573,-137.534,25.788,38.681,-124.640,-105.495,3.126,-156.679,-100.415,8.205,3.126,136.752,-10.159,-105.495
'[02:13:35.484 07/11/2076]',-65.250,-75.800,-2.344,49.621,15.238,-107.057,-33.211,29.304,83.223,-164.493,-113.700,38.291,45.324,-135.580,-100.806,34.774,-147.692,-96.508,3.126,19.927,131.282,-25.788,-100.806
'[02:13:35.488 07/11/2076]',-63.687,-77.363,-2.735,47.668,13.284,-96.117,-37.900,23.834,75.409,-159.805,-100.415,42.198,44.933,-140.659,-96.508,50.012,-138.315,-98.071,3.516,32.821,118.779,-33.602,-96.508
'[02:13:35.492 07/11/2076]',-67.204,-76.581,-3.126,51.184,7.033,-86.349,-43.370,25.397,68.767,-152.381,-111.355,53.138,35.556,-129.328,-94.945,46.886,-128.156,-101.197,3.907,32.821,106.667,-22.271,-94.945
'[02:13:35.496 07/11/2076]',-69.939,-75.018,-2.344,58.608,-0.391,-78.926,-40.635,30.476,58.217,-140.659,-114.872,64.078,28.132,-119.170,-88.303,47.668,-116.044,-93.773,3.126,32.430,95.336,-13.675,-88.303
'[02:13:35.500 07/11/2076]',-71.111,-69.939,3.907,61.343,-10.549,-66.422,-29.695,31.258,46.496,-126.593,-92.210,46.886,24.225,-110.574,-76.581,38.291,-104.322,-76.581,-3.126,33.993,91.429,-14.457,-76.581
'[02:13:35.504 07/11/2076]',-70.720,-64.078,13.675,64.469,-20.708,-55.482,-17.582,37.118,41.026,-112.918,-76.190,44.933,24.615,-98.852,-63.297,35.556,-92.210,-58.217,-12.894,33.602,90.647,-10.549,-63.297
'[02:13:35.508 07/11/2076]',-67.595,-60.562,21.099,71.893,-29.695,-46.105,-8.596,49.621,37.509,-101.197,-70.720,76.972,31.258,-91.819,-53.529,57.827,-81.270,-39.463,-20.317,35.556,88.694,-6.252,-53.529
'[02:13:35.512 07/11/2076]',-63.687,-56.654,30.085,75.018,-37.900,-35.165,-1.563,59.389,35.556,-89.084,-67.985,84.786,37.509,-84.396,-45.714,56.654,-71.893,-26.178,-29.304,36.728,88.303,-3.126,-45.714
'[02:13:35.516 07/11/2076]',-59.389,-49.231,37.509,77.753,-42.979,-25.788,4.689,68.767,38.291,-80.098,-70.330,79.707,41.807,-71.893,-42.198,40.244,-62.906,-15.629,-36.728,32.821,91.429,3.516,-42.198
'[02:13:35.520 07/11/2076]',-51.966,-43.370,42.979,80.488,-47.277,-14.457,10.549,79.316,39.463,-71.893,-67.204,103.541,54.310,-63.687,-42.979,57.045,-51.575,-6.252,-42.198,33.211,93.382,7.424,-42.979
'[02:13:35.523 07/11/2076]',-42.198,-38.681,48.059,84.005,-49.621,-3.516,15.629,87.131,38.681,-62.125,-56.264,120.733,68.376,-59.389,-44.151,76.581,-39.463,1.172,-47.277,37.900,94.554,5.470,-44.151
'[02:13:35.527 07/11/2076]',-35.946,-30.867,50.403,84.786,-48.840,5.079,17.192,94.164,41.416,-51.184,-56.654,99.634,73.065,-44.151,-47.277,52.357,-26.960,1.563,-49.621,34.383,100.415,11.722,-47.277
'[02:13:35.531 07/11/2076]',-30.867,-25.006,51.966,87.131,-46.496,7.033,19.536,101.978,45.324,-37.118,-62.515,87.521,75.018,-25.006,-48.059,30.867,-9.377,-1.563,-51.184,28.132,105.495,22.271,-48.059
'[02:13:35.535 07/11/2076]',-20.708,-26.178,54.701,94.164,-43.761,8.987,24.615,110.183,43.761,-17.973,-51.966,116.435,89.084,-18.755,-42.198,61.734,12.112,-0.781,-53.919,34.383,105.104,21.099,-42.198
'[02:13:35.539 07/11/2076]',-16.410,-29.304,57.436,105.104,-41.807,6.252,28.132,123.468,40.635,-0.781,-48.840,141.441,94.554,-3.126,-37.118,79.707,27.350,-2.344,-56.654,31.258,108.230,29.304,-37.118
'[02:13:35.543 07/11/2076]',-14.066,-22.271,60.562,100.415,-37.509,7.424,31.258,120.733,41.026,14.847,-46.105,110.574,88.303,25.006,-32.039,39.072,34.774,0.000,-59.780,21.099,111.746,42.198,-32.039
'[02:13:35.547 07/11/2076]',-11.331,-19.927,60.562,99.243,-33.602,10.159,30.867,119.170,39.463,32.039,-43.761,95.726,86.740,50.012,-28.132,16.020,41.026,6.642,-59.780,18.364,109.792,53.529,-28.132
'[02:13:35.551 07/11/2076]',-2.735,-25.788,57.045,105.104,-30.476,13.675,27.741,120.342,32.039,48.059,-17.192,96.117,96.117,49.621,-25.006,39.463,48.449,14.066,-56.264,32.430,100.806,43.761,-25.006
'[02:13:35.555 07/11/2076]',0.781,-28.523,56.264,101.197,-25.788,14.457,26.178,113.309,28.132,62.906,3.907,79.316,103.541,57.827,-25.006,40.244,57.827,16.410,-55.482,40.244,99.634,43.761,-25.006
'[02:13:35.559 07/11/2076]',-0.391,-33.211,48.449,102.759,-26.178,11.331,18.755,112.137,24.615,75.409,-8.987,88.694,101.197,74.237,-32.039,37.900,62.906,12.112,-47.668,37.900,97.680,57.436,-32.039
'[02:13:35.563 07/11/2076]',-5.470,-39.072,42.589,105.104,-27.350,4.298,14.066,110.965,20.708,80.098,-16.020,91.038,100.024,83.223,-41.026,35.946,64.860,9.768,-41.807,39.072,98.071,66.422,-41.026
'[02:13:35.566 07/11/2076]',-10.940,-43.370,39.072,97.680,-25.397,-5.470,14.066,98.852,15.629,78.144,-1.172,60.562,95.726,87.912,-46.886,17.192,62.125,6.642,-38.291,37.900,102.369,64.078,-46.886
'[02:13:35.570 07/11/2076]',-16.020,-48.059,35.165,92.601,-19.927,-15.629,12.112,87.912,13.284,68.376,6.252,51.575,89.475,87.131,-51.575,16.801,55.873,5.079,-34.383,37.900,101.197,60.952,-51.575
'[02:13:35.574 07/11/2076]',-20.317,-58.999,31.258,95.336,-15.238,-29.304,7.424,83.223,8.596,55.873,9.768,72.283,84.786,73.846,-52.357,42.198,50.403,3.516,-30.476,43.761,91.429,53.919,-52.357
'[02:13:35.578 07/11/2076]',-25.006,-68.376,28.913,94.164,-9.768,-42.589,4.298,77.753,3.907,45.324,16.020,65.641,73.065,64.469,-48.059,42.979,43.370,1.954,-28.132,42.589,83.223,48.449,-48.059
'[02:13:35.582 07/11/2076]',-32.430,-73.455,26.178,91.819,-3.516,-56.654,0.391,71.111,1.563,38.291,10.940,51.575,53.529,64.860,-42.198,28.132,38.291,0.000,-25.397,37.118,71.502,51.575,-42.198
'[02:13:35.586 07/11/2076]',-35.556,-81.270,22.662,89.475,2.735,-69.939,-4.298,65.641,-1.954,32.430,12.894,74.628,42.979,53.529,-33.993,56.264,35.946,-2.344,-21.880,39.463,53.529,46.886,-33.993
'[02:13:35.590 07/11/2076]',-35.946,-92.601,18.755,86.740,9.377,-84.005,-9.377,59.389,-10.940,26.569,26.960,92.210,31.648,38.681,-24.225,89.475,30.867,-4.689,-17.973,41.807,33.993,37.900,-24.225
'[02:13:35.594 07/11/2076]',-41.416,-96.117,13.675,75.800,17.192,-100.415,-14.457,48.840,-14.847,21.880,27.350,66.422,7.814,40.635,-16.410,69.158,24.225,-10.940,-12.894,31.258,17.582,38.291,-16.410
'[02:13:35.598 07/11/2076]',-48.449,-99.243,9.377,70.330,23.443,-116.825,-17.582,42.589,-16.801,16.801,21.490,55.092,-16.410,46.496,-8.205,55.873,19.145,-18.364,-8.596,21.099,0.391,43.370,-8.205
'[02:13:35.602 07/11/2076]',-47.668,-111.355,7.814,73.455,29.304,-132.845,-17.973,42.198,-26.960,11.722,40.244,93.773,-25.397,30.085,3.907,111.355,19.927,-20.708,-7.033,25.397,-16.801,28.523,3.907
'[02:13:35.605 07/11/2076]',-53.138,-114.090,5.470,69.158,35.556,-144.567,-17.973,33.993,-26.569,7.033,45.324,89.866,-43.761,28.523,17.192,114.090,16.801,-25.006,-4.689,22.662,-33.602,25.006,17.192
'[02:13:35.609 07/11/2076]',-62.906,-110.965,1.563,62.906,40.244,-150.427,-23.834,23.443,-19.927,1.563,30.476,70.720,-71.502,40.244,26.569,87.912,8.596,-32.430,-0.781,11.722,-50.403,34.774,26.569
'[02:13:35.613 07/11/2076]',-66.422,-111.746,-4.298,60.562,48.840,-155.116,-30.085,12.894,-10.940,-7.033,22.662,66.032,-89.866,36.337,37.509,86.349,1.954,-35.946,5.079,11.331,-71.502,34.774,37.509
'[02:13:35.617 07/11/2076]',-67.204,-116.044,-5.470,55.873,55.092,-158.242,-30.867,0.391,-2.735,-16.020,37.509,55.873,-99.243,17.973,54.701,100.806,-0.391,-39.072,6.252,18.755,-85.568,16.410,54.701
'[02:13:35.621 07/11/2076]',-69.548,-115.263,-3.516,50.794,62.125,-159.805,-28.132,-11.722,9.768,-25.006,45.714,48.449,-110.183,6.642,72.674,109.402,-5.470,-43.370,4.298,17.973,-96.508,8.987,72.674
'[02:13:35.625 07/11/2076]',-75.409,-114.481,-3.126,56.264,65.641,-162.149,-27.350,-12.503,21.880,-32.821,26.178,73.065,-123.858,1.954,84.786,125.031,-11.722,-49.621,3.907,12.894,-103.541,13.284,84.786
'[02:13:35.629 07/11/2076]',-82.833,-110.965,-0.391,59.389,68.767,-164.493,-23.834,-15.238,34.774,-39.853,12.112,76.972,-135.189,-5.079,99.243,126.203,-19.145,-55.482,1.172,7.424,-102.759,12.503,99.243
'[02:13:35.633 07/11/2076]',-92.210,-104.322,3.126,54.701,71.502,-166.056,-19.536,-24.225,50.012,-48.449,11.331,46.105,-148.474,-8.987,109.011,107.839,-33.602,-56.654,-2.344,1.954,-99.634,10.940,109.011
'[02:13:35.637 07/11/2076]',-101.197,-98.071,5.470,52.747,73.065,-166.447,-16.410,-30.867,60.562,-56.654,6.642,42.198,-157.460,-16.020,114.090,113.309,-47.668,-54.701,-4.689,-0.391,-95.726,8.205,114.090
'[02:13:35.641 07/11/2076]',-107.448,-94.554,7.424,52.357,73.455,-163.712,-12.894,-37.509,66.813,-63.687,2.735,53.529,-162.149,-30.867,119.951,133.626,-61.734,-48.449,-6.642,-0.391,-91.819,0.391,119.951
'[02:13:35.645 07/11/2076]',-111.746,-89.084,8.205,45.324,73.846,-160.195,-9.768,-50.012,73.065,-68.376,0.781,30.867,-170.354,-38.681,124.249,121.905,-75.800,-41.416,-7.424,-5.861,-87.131,-5.079,124.249
'[02:13:35.648 07/11/2076]',-117.607,-79.707,7.424,39.463,73.065,-152.381,-8.205,-62.125,76.581,-70.330,-12.894,12.894,-182.076,-46.105,128.547,106.276,-84.005,-37.118,-6.642,-13.284,-89.475,-5.470,128.547
'[02:13:35.652 07/11/2076]',-117.998,-76.581,6.642,39.072,71.893,-144.957,-7.033,-67.595,75.800,-69.939,-13.284,33.602,-181.685,-64.078,134.799,137.143,-86.349,-32.821,-5.861,-12.894,-91.819,-14.457,134.799
'[02:13:35.656 07/11/2076]',-117.607,-75.800,7.033,39.463,71.502,-143.785,-5.861,-68.767,73.065,-71.893,-5.861,43.761,-180.122,-81.270,140.659,160.977,-89.084,-32.430,-6.252,-10.940,-88.694,-26.569,140.659
'[02:13:35.660 07/11/2076]',-123.077,-70.720,5.861,32.821,69.548,-146.911,-5.079,-71.893,71.111,-77.753,-11.722,12.894,-190.281,-82.442,139.487,127.766,-92.991,-38.681,-5.079,-18.755,-79.316,-26.569,139.487
'[02:13:35.664 07/11/2076]',-128.938,-67.204,4.689,31.258,64.078,-154.335,-3.126,-66.422,66.422,-83.223,-21.490,-2.735,-194.579,-80.879,131.282,103.541,-96.899,-41.026,-3.907,-27.350,-63.687,-25.397,131.282
'[02:13:35.668 07/11/2076]',-123.858,-67.985,5.861,27.350,60.952,-154.335,0.000,-65.250,59.780,-88.694,-13.284,21.099,-178.950,-97.289,121.123,134.017,-95.336,-37.509,-5.079,-17.582,-55.482,-37.509,121.123
'[02:13:35.672 07/11/2076]',-117.216,-66.032,2.735,20.317,57.436,-148.083,-3.126,-67.204,56.654,-98.852,-10.549,31.258,-162.540,-114.872,107.448,148.864,-93.382,-36.728,-1.954,-9.377,-53.529,-48.059,107.448
'[02:13:35.676 07/11/2076]',-117.998,-60.171,-3.126,16.410,50.012,-137.143,-12.503,-65.641,55.092,-109.792,-34.774,34.383,-159.023,-117.998,87.131,135.580,-94.945,-42.198,3.907,-11.722,-52.747,-39.853,87.131
'[02:13:35.680 07/11/2076]',-118.388,-58.217,-7.033,17.192,38.291,-126.203,-19.145,-60.171,51.575,-119.560,-51.575,45.324,-153.553,-123.077,73.065,130.110,-94.554,-47.668,7.814,-10.549,-48.059,-37.900,73.065
'[02:13:35.684 07/11/2076]',-116.044,-57.827,-10.549,14.457,26.960,-115.653,-22.271,-58.608,41.416,-129.719,-38.291,37.118,-144.567,-137.143,62.515,129.719,-91.429,-50.794,11.331,2.344,-41.026,-53.529,62.515
'[02:13:35.688 07/11/2076]',-116.044,-57.827,-11.722,8.987,14.847,-108.620,-26.178,-56.264,32.039,-137.924,-34.774,32.430,-139.096,-139.878,49.231,122.295,-91.819,-58.999,12.503,7.033,-31.648,-56.654,49.231
'[02:13:35.691 07/11/2076]',-115.653,-59.780,-15.238,7.814,0.391,-102.369,-32.821,-47.668,21.490,-141.832,-50.794,61.343,-134.408,-135.971,33.211,127.375,-94.164,-63.297,16.020,8.987,-25.006,-48.449,33.211
'[02:13:35.695 07/11/2076]',-111.746,-57.436,-19.927,3.907,-10.940,-94.945,-36.728,-41.807,11.331,-140.269,-58.999,67.985,-128.938,-128.938,20.317,117.998,-93.382,-64.469,20.708,11.722,-19.145,-43.370,20.317
'[02:13:35.699 07/11/2076]',-110.574,-53.919,-22.271,-1.954,-23.834,-88.303,-36.728,-39.463,3.126,-133.626,-62.125,47.277,-126.984,-115.263,7.033,90.647,-92.601,-64.469,23.053,11.722,-13.675,-34.774,7.033
'[02:13:35.703 07/11/2076]',-108.230,-52.357,-21.880,-3.516,-35.556,-81.661,-35.165,-34.383,-2.735,-119.560,-67.595,54.310,-119.170,-103.150,-0.391,87.521,-82.833,-67.204,22.662,13.675,-8.205,-25.397,-0.391
'[02:13:35.707 07/11/2076]',-103.541,-52.357,-19.927,-1.954,-43.370,-71.893,-31.258,-31.648,-7.033,-101.197,-61.734,64.078,-104.713,-96.117,-0.391,95.336,-67.204,-67.985,20.708,21.490,-2.735,-23.834,-0.391
'[02:13:35.711 07/11/2076]',-98.852,-50.403,-17.973,-6.642,-47.277,-61.343,-30.867,-35.165,-9.377,-80.098,-60.171,33.993,-99.634,-79.707,-0.781,65.250,-51.575,-73.846,18.755,27.741,0.391,-19.145,-0.781
'[02:13:35.715 07/11/2076]',-96.899,-48.059,-18.364,-8.205,-50.403,-53.138,-32.430,-35.946,-8.205,-58.608,-72.283,8.596,-98.462,-57.045,0.391,25.397,-35.556,-79.707,19.145,25.788,6.252,-6.252,0.391
'[02:13:35.719 07/11/2076]',-87.912,-50.012,-14.847,-4.298,-51.184,-44.151,-29.304,-33.602,-8.596,-37.118,-70.720,31.648,-86.349,-47.668,5.861,42.979,-16.410,-78.535,15.629,29.695,10.159,-3.516,5.861
'[02:13:35.723 07/11/2076]',-81.270,-49.621,-9.377,-4.298,-54.701,-34.774,-24.225,-30.867,-10.159,-17.973,-63.687,38.681,-76.972,-35.556,12.894,46.886,-2.735,-74.237,10.159,31.258,17.582,-1.563,12.894
'[02:13:35.727 07/11/2076]',-82.833,-41.416,-4.689,-7.814,-61.343,-27.350,-19.927,-28.523,-7.814,-0.391,-78.926,5.079,-85.568,-1.954,16.410,-12.503,5.861,-74.237,5.470,12.894,32.039,17.973,16.410
'[02:13:35.730 07/11/2076]',-76.581,-33.993,1.563,-13.284,-61.343,-17.582,-11.722,-31.258,-5.470,14.066,-77.363,3.126,-80.879,13.284,24.225,-21.880,19.536,-69.158,-0.781,6.642,34.774,26.178,24.225
'[02:13:35.734 07/11/2076]',-63.687,-31.648,10.159,-17.192,-58.999,-4.298,-4.689,-34.774,-7.033,30.476,-52.357,17.192,-64.078,7.814,34.383,8.596,31.648,-57.045,-9.377,16.801,28.913,13.675,34.383
'[02:13:35.738 07/11/2076]',-51.575,-28.523,13.675,-22.662,-52.747,7.814,-3.516,-41.416,-9.768,40.635,-36.337,19.927,-55.873,6.642,38.681,25.006,36.337,-45.324,-12.894,21.490,17.582,8.987,38.681
'[02:13:35.742 07/11/2076]',-48.449,-24.615,16.801,-24.225,-49.231,15.629,-2.344,-44.933,-11.722,50.794,-47.277,29.304,-60.562,20.317,35.556,25.006,35.556,-38.291,-16.020,12.894,11.722,21.099,35.556
'[02:13:35.746 07/11/2076]',-45.324,-23.834,23.053,-21.880,-44.933,22.271,0.391,-46.496,-16.410,58.608,-51.184,35.946,-62.906,28.132,36.728,24.615,32.821,-26.178,-22.271,3.907,11.331,28.913,36.728
'[02:13:35.750 07/11/2076]',-43.761,-23.443,33.602,-22.271,-41.807,28.913,8.596,-52.747,-27.741,63.687,-24.225,20.317,-64.078,32.430,42.979,19.927,35.556,-12.112,-32.821,3.516,16.410,22.271,42.979
'[02:13:35.754 07/11/2076]',-42.198,-22.271,43.761,-21.099,-38.681,37.118,17.192,-59.389,-35.165,67.204,-0.781,18.755,-62.125,39.463,50.012,23.053,42.589,-3.126,-42.979,-0.781,21.880,23.443,50.012
'[02:13:35.758 07/11/2076]',-38.681,-23.053,50.403,-14.457,-33.211,44.151,23.053,-61.734,-42.589,69.548,4.298,52.357,-56.654,38.291,53.919,48.059,52.747,3.126,-49.621,-3.516,23.443,25.397,53.919
'[02:13:35.762 07/11/2076]',-36.337,-24.615,55.482,-11.722,-27.741,48.840,25.006,-65.641,-49.621,69.158,11.722,60.952,-53.919,37.900,55.482,53.138,60.171,10.549,-54.701,-4.689,24.225,25.397,55.482
'[02:13:35.766 07/11/2076]',-38.291,-25.006,58.608,-9.377,-23.443,50.403,27.741,-71.502,-53.919,66.813,13.675,51.575,-58.608,43.370,51.575,41.416,63.297,15.238,-57.827,-10.549,27.741,30.476,51.575
'[02:13:35.770 07/11/2076]',-40.244,-29.304,62.515,-6.642,-19.145,49.621,30.476,-76.581,-60.562,63.297,15.238,68.767,-57.827,40.244,46.105,58.217,61.343,22.662,-61.734,-11.722,31.648,30.867,46.105
'[02:13:35.773 07/11/2076]',-42.198,-38.681,69.939,-2.735,-16.801,50.403,31.258,-79.316,-67.985,57.436,30.867,83.223,-52.747,30.867,43.761,82.833,55.092,35.165,-69.158,-2.735,33.211,24.225,43.761
'[02:13:35.777 07/11/2076]',-50.794,-42.979,76.190,1.954,-19.927,50.012,35.165,-82.051,-74.628,55.482,41.026,62.515,-57.045,37.118,42.198,62.125,46.105,49.231,-75.409,-4.298,39.853,30.085,42.198
'[02:13:35.781 07/11/2076]',-60.952,-43.370,83.223,7.033,-26.178,50.403,42.979,-82.051,-78.926,58.608,42.198,52.357,-61.734,51.184,42.589,42.589,41.416,66.422,-82.442,-11.331,46.886,41.416,42.589
'[02:13:35.785 07/11/2076]',-66.032,-48.059,88.303,14.457,-35.556,53.138,51.575,-81.270,-84.786,66.032,54.701,83.223,-53.138,48.840,46.105,78.535,46.886,86.349,-87.521,-7.033,48.059,40.635,46.105
'[02:13:35.789 07/11/2076]',-73.846,-51.966,91.038,21.490,-45.324,52.357,57.045,-78.535,-90.647,73.846,59.780,107.057,-53.138,53.138,47.668,100.806,50.403,97.680,-90.256,-8.205,47.277,45.324,47.668
'[02:13:35.793 07/11/2076]',-82.442,-45.324,91.429,11.722,-52.747,53.529,60.952,-87.131,-94.554,82.051,52.357,71.502,-64.860,67.204,47.277,61.734,51.184,99.634,-90.647,-18.755,47.277,51.575,47.277
'[02:13:35.797 07/11/2076]',-86.349,-42.979,87.131,2.344,-58.608,54.310,58.217,-94.554,-100.024,87.521,44.151,55.092,-72.674,69.939,46.886,42.589,51.184,98.071,-86.349,-22.662,39.072,52.747,46.886
'[02:13:35.801 07/11/2076]',-80.879,-48.059,83.614,-1.172,-60.952,55.482,55.482,-98.071,-110.965,89.084,67.985,58.999,-66.422,50.794,51.966,68.767,49.231,102.369,-82.833,-5.861,20.708,33.211,51.966
'[02:13:35.805 07/11/2076]',-74.237,-48.449,80.879,-9.768,-60.952,55.092,53.919,-101.978,-117.607,90.256,81.661,51.575,-65.250,44.151,59.780,68.376,41.416,106.667,-80.098,-1.172,8.596,25.006,59.780
'[02:13:35.809 07/11/2076]',-74.628,-47.668,73.065,-13.675,-66.422,53.919,49.231,-101.587,-120.342,92.601,64.078,64.860,-74.237,50.012,64.078,62.125,33.993,107.839,-72.283,-4.689,-3.907,32.039,64.078
'[02:13:35.813 07/11/2076]',-74.628,-48.449,66.813,-17.582,-71.502,53.138,44.933,-102.759,-121.514,93.382,53.919,69.548,-79.707,51.575,67.985,55.482,27.350,110.574,-66.032,-5.470,-14.847,36.337,67.985
'[02:13:35.816 07/11/2076]',-74.628,-46.886,61.734,-30.085,-73.455,50.794,42.589,-112.137,-121.123,94.945,57.827,35.165,-85.568,51.184,72.283,29.304,21.490,104.322,-60.952,-4.298,-21.099,30.085,72.283
'[02:13:35.820 07/11/2076]',-76.190,-46.105,54.701,-46.105,-73.065,45.714,37.900,-125.421,-120.342,92.210,54.701,14.066,-92.210,43.761,69.939,19.536,14.457,90.256,-53.919,-3.126,-29.304,21.880,69.939
'[02:13:35.824 07/11/2076]',-74.628,-47.277,46.496,-56.264,-71.502,42.979,27.741,-132.845,-120.342,88.303,42.589,22.271,-92.991,30.085,67.985,28.523,4.298,78.144,-45.714,-1.563,-39.072,15.629,67.985
