'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[15:07:44.859 06/11/2076]',-95.336,-25.397,-10.549,41.807,-89.475,-44.933,13.675,31.258,-201.612,0.781,-7.033,42.198,-78.535,38.291,18.755,-143.004,-50.403,10.549,11.331,65.641,115.263,127.766,18.755
'[15:07:44.863 06/11/2076]',-79.316,-12.894,-3.907,33.211,-81.270,-35.165,18.364,34.774,-221.929,7.424,21.099,53.919,-72.283,233.260,-198.486,-100.024,-48.449,21.099,4.689,72.283,123.858,270.379,-198.486
'[15:07:44.867 06/11/2076]',-78.535,-14.847,-11.722,48.059,-86.349,-39.072,9.768,57.827,-239.902,-8.205,42.198,80.488,-71.502,51.966,-20.708,-82.442,-53.919,24.615,12.503,71.111,111.355,89.475,-20.708
'[15:07:44.871 06/11/2076]',-65.641,-7.424,-9.377,46.105,-73.065,-32.430,13.284,55.092,-221.148,18.364,50.403,79.316,-85.568,17.973,122.686,-126.203,-46.886,35.556,10.159,68.767,28.523,97.289,122.686
'[15:07:44.875 06/11/2076]',-57.045,-7.033,-13.675,46.105,-73.455,-35.556,14.457,62.125,-223.883,10.940,65.641,89.475,-49.621,197.314,-90.647,-112.918,-48.449,42.198,14.457,75.800,14.847,286.398,-90.647
'[15:07:44.879 06/11/2076]',-60.171,-10.940,-21.880,58.217,-85.177,-44.151,12.112,82.051,-239.512,1.954,74.628,105.885,-45.324,35.946,46.886,-93.382,-48.449,47.668,22.662,73.065,41.807,91.429,46.886
'[15:07:44.883 06/11/2076]',-43.370,-1.563,-14.066,35.165,-75.800,-31.258,22.271,59.780,-228.571,48.840,67.595,96.117,-19.536,75.800,36.728,-107.839,-30.085,60.562,14.847,72.674,29.304,132.063,36.728
'[15:07:44.887 06/11/2076]',-28.913,-1.563,-13.284,29.304,-74.628,-23.834,28.523,54.310,-245.372,58.217,98.462,111.355,62.125,169.573,-127.375,-79.707,-15.629,71.893,14.066,85.568,47.277,234.823,-127.375
'[15:07:44.891 06/11/2076]',-30.085,-0.781,-16.801,36.728,-81.661,-21.880,24.225,68.376,-234.432,32.821,89.866,116.044,-22.271,234.432,-156.679,-47.668,-12.112,67.985,17.582,76.972,65.641,202.784,-156.679
'[15:07:44.895 06/11/2076]',-29.695,4.298,-15.629,37.900,-85.568,-10.940,23.053,70.720,-228.571,74.628,78.926,96.508,-33.993,164.493,-43.761,-63.297,3.516,71.111,16.410,65.250,19.536,159.805,-43.761
'[15:07:44.898 06/11/2076]',-10.159,9.768,-12.112,28.132,-77.363,4.689,35.165,52.747,-238.339,101.978,107.448,101.978,-6.252,269.988,-145.348,-42.979,25.788,89.475,12.894,82.833,-17.192,271.941,-145.348
'[15:07:44.902 06/11/2076]',-4.298,9.377,-12.112,38.291,-75.409,12.503,38.291,55.873,-195.751,94.945,96.899,116.435,-50.012,258.266,-91.429,-2.735,34.774,96.899,12.894,88.303,-37.118,206.300,-91.429
'[15:07:44.906 06/11/2076]',2.735,19.927,-2.344,33.993,-73.846,27.350,42.979,58.217,-200.440,130.110,117.998,107.839,-33.211,135.580,97.289,-42.198,53.919,108.230,3.126,72.674,-34.774,80.488,97.289
'[15:07:44.910 06/11/2076]',15.629,30.085,5.470,34.774,-65.641,41.026,52.747,58.217,-205.910,155.116,144.567,116.044,7.424,214.505,55.482,-67.204,74.237,126.203,-4.689,65.250,-36.728,173.480,55.482
'[15:07:44.914 06/11/2076]',18.755,30.867,10.549,53.529,-65.641,42.979,67.204,70.720,-201.612,139.487,171.917,143.394,15.629,296.557,-15.238,-42.589,88.303,145.739,-9.768,66.813,7.424,201.221,-15.238
'[15:07:44.918 06/11/2076]',14.847,34.774,14.847,68.767,-70.330,46.105,71.893,87.521,-199.267,166.056,160.586,139.487,-25.397,235.604,105.885,-46.886,98.462,156.679,-14.066,54.310,15.238,99.243,105.885
'[15:07:44.922 06/11/2076]',24.615,47.277,26.569,63.687,-57.827,62.906,77.753,80.488,-164.884,200.440,149.646,130.110,-0.391,214.115,146.129,-43.370,110.965,171.136,-25.788,48.840,-30.476,120.733,146.129
'[15:07:44.926 06/11/2076]',41.807,56.654,37.900,62.515,-40.244,80.488,84.396,75.800,-139.878,223.492,162.540,124.249,0.000,172.698,241.856,-42.198,118.779,188.327,-37.118,56.264,-77.753,78.535,241.856
'[15:07:44.930 06/11/2076]',55.873,69.939,48.840,48.059,-24.225,92.601,87.131,69.158,-120.342,216.459,177.387,119.560,13.675,150.427,256.313,-26.178,124.640,194.969,-48.059,54.701,-79.707,39.072,256.313
'[15:07:44.934 06/11/2076]',69.939,75.018,57.827,47.277,-8.987,98.071,89.084,72.674,-117.216,199.658,203.956,141.050,56.654,252.405,117.607,1.172,131.673,198.877,-57.045,53.138,-80.098,159.414,117.607
'[15:07:44.938 06/11/2076]',77.753,80.098,66.032,53.919,3.516,101.587,92.991,80.098,-117.607,201.221,228.181,163.321,95.336,311.404,45.714,22.271,142.613,205.910,-65.250,50.012,-77.753,232.088,45.714
'[15:07:44.941 06/11/2076]',78.144,84.005,69.158,62.906,8.987,101.197,93.382,92.210,-100.806,198.486,224.274,160.195,31.648,317.656,94.554,37.509,150.427,205.519,-68.376,42.198,-53.919,145.739,94.554
'[15:07:44.945 06/11/2076]',76.972,92.210,80.098,69.939,15.238,107.839,97.289,99.243,-71.502,234.432,206.691,146.520,19.145,339.145,144.176,13.675,160.586,206.300,-79.316,25.397,-82.051,176.215,144.176
'[15:07:44.949 06/11/2076]',85.177,102.759,93.382,67.595,27.350,119.951,106.667,94.945,-46.886,259.048,209.426,154.335,53.138,309.060,182.857,29.695,175.433,215.678,-92.601,23.053,-104.322,171.526,182.857
'[15:07:44.953 06/11/2076]',91.819,107.839,103.150,66.813,34.774,126.984,113.700,94.554,-36.337,248.498,225.836,170.745,91.038,234.432,221.148,61.734,183.639,220.366,-102.369,24.615,-84.396,92.210,221.148
'[15:07:44.957 06/11/2076]',92.601,119.951,116.825,57.827,37.118,138.706,115.653,94.945,-23.053,258.657,236.777,157.460,99.243,223.492,277.802,28.523,193.797,220.366,-116.044,7.033,-103.150,101.978,277.802
'[15:07:44.961 06/11/2076]',98.071,126.593,123.468,52.357,40.244,146.911,114.872,98.462,-25.006,239.512,261.392,168.400,125.421,368.840,94.945,53.919,200.049,225.055,-122.686,2.735,-95.336,247.717,94.945
'[15:07:44.965 06/11/2076]',100.024,122.686,124.640,67.595,40.635,149.646,117.998,107.448,-6.642,257.094,241.074,183.248,68.376,292.650,220.366,92.991,206.300,230.525,-123.858,8.596,-105.104,105.495,220.366
'[15:07:44.969 06/11/2076]',107.839,127.766,130.891,70.720,46.105,157.851,124.640,108.230,23.053,284.835,234.432,178.950,38.681,341.880,269.206,71.502,216.850,237.558,-130.110,3.516,-155.507,149.255,269.206
'[15:07:44.973 06/11/2076]',109.402,133.236,134.017,73.065,45.324,158.242,126.593,120.342,27.741,278.193,237.167,196.532,49.621,493.089,103.150,94.164,220.366,239.512,-133.236,-7.424,-141.050,286.398,103.150
'[15:07:44.977 06/11/2076]',99.634,131.282,139.878,93.382,33.602,148.083,131.673,150.818,21.880,283.272,232.088,217.631,41.416,361.416,242.637,109.402,221.929,244.200,-139.096,-26.178,-120.733,138.706,242.637
'[15:07:44.980 06/11/2076]',106.276,134.408,146.520,87.131,38.291,148.864,146.520,140.659,31.258,277.021,257.485,212.161,72.283,316.874,286.007,102.759,232.479,251.233,-145.739,-21.099,-112.527,91.819,286.007
'[15:07:44.984 06/11/2076]',103.150,135.971,153.162,85.177,39.463,149.646,152.381,136.752,26.178,272.332,280.147,209.035,105.495,320.781,269.597,91.819,235.995,252.405,-152.381,-24.615,-109.402,121.123,269.597
'[15:07:44.988 06/11/2076]',107.448,132.063,151.600,92.991,46.496,152.772,145.739,139.487,34.774,284.835,273.895,216.850,93.382,240.684,360.635,116.435,235.995,254.359,-150.818,-15.238,-136.752,35.556,360.635
'[15:07:44.992 06/11/2076]',115.263,130.891,149.646,84.786,55.873,155.116,146.911,123.077,62.515,280.537,272.723,205.910,105.885,296.947,296.947,121.514,236.777,255.922,-148.864,-4.298,-151.990,88.303,296.947
'[15:07:44.996 06/11/2076]',113.700,122.686,141.050,96.508,60.171,146.911,139.487,126.984,57.436,289.915,269.988,201.221,136.752,241.074,316.484,124.640,234.823,251.624,-140.269,-2.735,-177.387,81.270,316.484
'[15:07:45.000 06/11/2076]',115.653,120.342,139.487,89.475,69.158,144.176,136.752,115.263,79.707,289.133,261.392,197.705,72.674,281.319,336.801,136.752,235.995,249.280,-138.706,-3.907,-191.844,64.469,336.801
'[15:07:45.004 06/11/2076]',115.653,112.918,135.580,85.177,75.018,134.408,135.971,103.932,84.005,268.816,270.769,203.565,103.541,278.584,277.021,168.010,236.777,243.028,-134.799,0.391,-185.983,78.144,277.021
'[15:07:45.008 06/11/2076]',104.322,106.667,127.766,91.429,74.628,125.031,127.375,103.150,78.144,270.769,272.723,183.639,76.972,265.299,313.748,150.037,237.949,230.916,-126.984,-10.940,-199.267,66.813,313.748
'[15:07:45.012 06/11/2076]',101.587,107.448,122.686,80.098,81.270,120.733,117.216,92.601,92.210,269.206,259.829,165.275,49.231,276.630,313.358,147.302,235.604,219.585,-121.905,-21.099,-215.287,69.939,313.358
'[15:07:45.016 06/11/2076]',101.197,98.462,113.309,75.018,84.786,110.574,112.918,80.879,94.945,250.452,257.875,184.029,73.455,280.147,251.624,181.685,232.088,212.943,-112.527,-10.940,-218.413,89.084,251.624
'[15:07:45.020 06/11/2076]',100.806,89.475,100.806,75.409,85.177,100.415,107.448,73.065,97.680,243.028,252.015,192.234,82.051,269.206,232.479,201.221,225.836,206.300,-100.024,-3.907,-232.088,89.866,232.479
'[15:07:45.023 06/11/2076]',98.462,87.131,85.958,74.628,80.098,98.071,94.554,73.455,96.508,238.730,257.875,184.811,57.045,223.101,336.801,161.368,217.241,200.049,-85.177,-9.768,-252.796,31.648,336.801
'[15:07:45.027 06/11/2076]',94.945,82.833,70.330,71.502,72.674,92.601,84.005,70.330,94.554,223.101,255.922,190.672,40.244,256.313,292.650,174.261,211.380,193.797,-69.548,-10.940,-256.703,44.542,292.650
'[15:07:45.031 06/11/2076]',83.614,70.330,53.138,89.866,59.389,83.614,80.098,74.237,102.759,232.869,246.545,191.062,29.695,228.181,355.165,160.586,213.724,187.546,-52.357,-9.768,-296.557,39.463,355.165
'[15:07:45.035 06/11/2076]',76.972,65.641,41.026,86.740,52.357,79.316,76.581,62.515,119.951,244.200,217.631,174.652,14.457,224.274,350.085,168.400,216.068,176.215,-40.244,-14.066,-316.874,37.900,350.085
'[15:07:45.039 06/11/2076]',62.515,61.343,32.430,84.005,40.244,67.204,65.641,67.595,127.375,233.260,183.639,171.136,2.735,234.432,289.915,188.327,213.724,157.070,-31.648,-32.039,-305.934,56.654,289.915
'[15:07:45.043 06/11/2076]',53.919,58.217,30.867,74.628,32.430,60.562,67.985,55.873,137.534,221.538,166.056,158.632,9.768,237.167,233.260,203.956,214.896,146.520,-30.085,-33.993,-308.669,84.396,233.260
'[15:07:45.047 06/11/2076]',52.357,57.436,25.006,65.250,29.304,63.297,64.469,42.198,141.832,196.923,163.712,144.176,15.629,222.320,180.513,228.962,208.254,143.394,-24.225,-23.834,-325.079,89.084,180.513
'[15:07:45.051 06/11/2076]',49.621,55.873,15.629,67.985,22.662,63.297,53.138,49.621,121.905,176.996,173.089,151.209,4.298,146.911,215.287,257.094,194.969,137.534,-14.847,-17.973,-348.132,29.304,215.287
'[15:07:45.055 06/11/2076]',46.105,50.403,8.205,71.502,13.284,60.562,45.714,56.264,121.514,161.368,166.838,161.368,-9.768,67.985,275.067,278.584,185.592,130.501,-7.424,-8.987,-386.422,-31.258,275.067
'[15:07:45.059 06/11/2076]',52.747,49.231,0.391,66.032,11.331,57.827,39.463,59.780,110.183,146.520,168.400,160.977,-18.364,38.681,274.676,293.431,175.433,124.249,0.391,-0.391,-418.462,-55.873,274.676
'[15:07:45.063 06/11/2076]',47.668,47.668,-7.424,66.422,0.391,48.449,32.430,72.283,90.256,149.646,155.507,159.805,-53.138,-51.966,361.026,301.245,165.275,113.309,8.205,-4.298,-435.653,-164.103,361.026
'[15:07:45.066 06/11/2076]',50.794,46.886,-5.079,51.966,-2.344,51.184,30.867,66.032,85.958,142.613,147.302,169.963,-38.681,-74.237,334.847,327.033,162.149,104.713,5.861,-0.391,-447.375,-173.871,334.847
'[15:07:45.070 06/11/2076]',55.482,47.277,0.000,41.026,0.391,55.482,29.695,57.436,80.879,138.706,143.004,177.387,-41.416,-47.277,271.160,359.853,160.586,96.117,0.781,2.735,-454.799,-156.288,271.160
'[15:07:45.074 06/11/2076]',50.794,51.575,1.954,37.900,0.391,60.562,24.615,57.827,74.237,139.878,141.441,165.665,-61.343,-40.635,260.220,365.324,157.070,84.786,-1.172,-8.596,-463.004,-167.228,260.220
'[15:07:45.078 06/11/2076]',48.059,57.436,7.033,27.350,3.907,67.204,18.364,51.966,77.753,130.110,137.534,162.540,-72.283,-12.112,209.035,384.860,152.381,73.846,-6.252,-19.536,-460.659,-158.632,209.035
'[15:07:45.082 06/11/2076]',51.575,55.873,14.066,20.708,16.020,65.250,21.880,39.853,88.694,117.998,128.938,175.824,-66.813,24.225,126.984,428.230,148.864,65.250,-13.284,-16.801,-465.348,-126.203,126.984
'[15:07:45.086 06/11/2076]',49.621,54.310,19.927,19.536,26.960,63.297,22.662,31.258,99.634,116.044,124.640,170.745,-71.893,-55.482,206.300,434.481,140.659,54.310,-19.145,-21.880,-491.917,-187.155,206.300
'[15:07:45.090 06/11/2076]',45.324,56.264,24.225,7.424,36.728,61.343,15.629,19.536,114.872,107.057,97.289,157.070,-89.084,-54.701,187.546,435.263,123.077,33.211,-23.443,-35.946,-492.308,-181.294,187.546
'[15:07:45.094 06/11/2076]',35.556,50.403,34.383,5.079,43.761,52.357,8.596,21.490,125.421,82.833,67.204,151.990,-94.945,-108.620,188.718,445.812,105.495,9.768,-33.602,-50.403,-478.242,-211.380,188.718
'[15:07:45.098 06/11/2076]',26.960,40.635,39.072,-0.781,53.138,42.589,8.205,2.344,140.659,73.065,38.291,117.998,-104.322,-134.017,184.420,427.448,92.210,-14.847,-38.291,-52.747,-479.805,-206.300,184.420
'[15:07:45.102 06/11/2076]',12.112,30.085,41.416,-7.424,53.919,31.258,2.344,-10.549,160.195,50.794,-2.735,95.336,-103.932,-150.818,133.236,427.839,74.628,-45.714,-40.635,-59.389,-451.282,-200.440,133.236
'[15:07:45.105 06/11/2076]',3.907,25.006,41.026,-22.271,57.436,24.225,-11.722,-19.536,173.480,22.271,-33.211,65.641,-110.183,-151.209,78.926,412.991,62.906,-72.283,-40.244,-69.939,-415.336,-195.751,78.926
'[15:07:45.109 06/11/2076]',-1.172,21.880,40.635,-37.900,62.515,21.880,-16.410,-43.761,192.625,5.861,-55.482,30.476,-110.183,-184.420,73.065,396.190,51.184,-90.647,-39.853,-67.595,-405.568,-209.817,73.065
'[15:07:45.113 06/11/2076]',3.907,23.834,33.211,-52.747,75.409,26.569,-28.523,-65.250,210.598,-14.066,-73.455,3.126,-116.044,-237.949,96.508,384.469,30.476,-102.369,-32.430,-60.171,-414.554,-243.810,96.508
'[15:07:45.117 06/11/2076]',1.172,23.834,28.523,-67.985,80.098,21.490,-38.291,-75.800,220.366,-41.416,-98.852,-3.907,-119.170,-253.578,58.608,390.720,7.033,-119.560,-27.741,-60.952,-399.316,-245.372,58.608
'[15:07:45.121 06/11/2076]',-1.563,20.317,26.178,-79.316,84.786,14.066,-43.761,-88.694,232.479,-66.422,-125.031,-3.516,-116.044,-284.444,41.026,396.581,-12.894,-135.189,-25.397,-58.999,-393.846,-248.498,41.026
'[15:07:45.125 06/11/2076]',-10.159,21.099,21.880,-89.084,85.568,5.079,-49.231,-96.899,241.074,-89.475,-154.725,-19.145,-119.951,-295.385,5.861,387.204,-33.602,-153.944,-21.099,-64.078,-384.469,-234.432,5.861
'[15:07:45.129 06/11/2076]',-20.708,18.755,19.145,-95.336,82.442,-6.252,-55.092,-97.680,246.935,-111.355,-182.857,-32.821,-125.812,-291.477,-30.867,368.840,-50.794,-171.136,-18.364,-75.409,-363.370,-216.459,-30.867
'[15:07:45.133 06/11/2076]',-22.271,18.755,17.973,-107.057,87.131,-12.503,-56.264,-109.792,259.048,-125.031,-202.393,-30.867,-114.872,-305.543,-41.026,362.979,-60.562,-178.559,-17.192,-77.753,-356.728,-207.473,-41.026
'[15:07:45.137 06/11/2076]',-19.927,16.801,12.894,-115.653,97.289,-19.536,-59.389,-122.686,266.862,-135.580,-218.022,-37.118,-106.276,-322.344,-51.966,358.291,-72.674,-185.983,-12.112,-75.409,-353.602,-202.393,-51.966
'[15:07:45.141 06/11/2076]',-22.271,16.801,1.172,-122.686,102.369,-31.258,-71.502,-125.031,263.736,-150.037,-230.525,-63.297,-117.216,-313.748,-71.502,323.516,-90.647,-200.440,-0.391,-87.131,-331.331,-191.844,-71.502
'[15:07:45.145 06/11/2076]',-31.258,13.675,-9.377,-131.282,100.415,-46.886,-82.051,-128.938,259.438,-164.493,-241.856,-85.177,-122.295,-307.106,-97.289,295.775,-107.057,-211.380,10.159,-92.991,-302.027,-186.374,-97.289
'[15:07:45.148 06/11/2076]',-35.556,3.516,-20.317,-135.971,102.369,-61.343,-86.349,-142.613,259.048,-169.573,-244.591,-101.197,-113.700,-341.099,-82.051,281.319,-119.170,-214.896,21.099,-77.363,-299.683,-200.440,-82.051
'[15:07:45.152 06/11/2076]',-42.589,-8.987,-33.211,-135.189,97.289,-76.972,-91.819,-148.864,255.140,-182.857,-249.280,-113.309,-106.276,-343.834,-107.839,268.816,-134.799,-219.976,33.993,-65.250,-279.756,-191.062,-107.839
'[15:07:45.156 06/11/2076]',-60.562,-19.145,-40.244,-133.626,81.270,-93.773,-101.197,-140.269,248.498,-194.969,-258.266,-126.203,-116.435,-334.847,-115.653,236.777,-149.255,-228.571,41.026,-73.455,-244.982,-180.122,-115.653
'[15:07:45.160 06/11/2076]',-67.985,-24.225,-45.324,-139.878,75.409,-107.448,-101.587,-144.176,248.107,-202.002,-264.518,-141.050,-115.653,-327.033,-119.951,203.956,-157.460,-231.697,46.105,-75.409,-220.757,-162.149,-119.951
'[15:07:45.164 06/11/2076]',-82.442,-33.602,-53.529,-134.799,63.297,-126.593,-95.336,-146.520,240.684,-210.598,-272.723,-151.990,-107.448,-320.391,-146.129,179.731,-169.573,-231.697,54.310,-74.237,-176.996,-148.083,-146.129
'[15:07:45.168 06/11/2076]',-101.197,-35.946,-59.780,-141.832,46.105,-139.878,-96.117,-149.646,230.916,-220.366,-275.458,-182.857,-110.574,-300.073,-168.010,132.063,-181.685,-235.214,60.562,-80.488,-125.812,-134.017,-168.010
'[15:07:45.172 06/11/2076]',-110.183,-38.681,-64.078,-157.460,36.337,-142.613,-100.415,-164.493,223.883,-225.836,-273.114,-209.426,-100.806,-304.762,-173.089,94.554,-193.407,-232.088,64.860,-71.893,-93.773,-134.799,-173.089
'[15:07:45.176 06/11/2076]',-117.607,-47.668,-74.237,-158.242,25.397,-143.785,-107.448,-172.698,216.068,-234.432,-270.379,-222.711,-88.694,-322.735,-171.526,73.065,-208.254,-228.181,75.018,-54.310,-73.065,-146.129,-171.526
'[15:07:45.180 06/11/2076]',-128.156,-56.654,-82.442,-159.023,10.940,-145.348,-115.653,-176.215,203.956,-246.935,-268.425,-239.121,-86.740,-323.516,-182.857,43.370,-218.413,-230.134,83.223,-44.933,-40.635,-147.302,-182.857
'[15:07:45.184 06/11/2076]',-132.845,-62.515,-87.131,-157.460,2.735,-147.302,-120.342,-176.606,198.095,-258.266,-266.081,-233.651,-79.316,-312.576,-198.877,32.039,-225.836,-232.088,87.912,-39.463,-20.317,-127.375,-198.877
'[15:07:45.188 06/11/2076]',-130.501,-66.422,-93.382,-148.474,6.642,-151.600,-120.733,-174.261,198.095,-267.643,-263.736,-216.459,-65.641,-307.888,-205.128,30.476,-230.525,-231.306,94.164,-36.337,0.781,-114.481,-205.128
'[15:07:45.191 06/11/2076]',-140.659,-69.158,-92.601,-140.269,-5.470,-155.507,-119.951,-162.149,185.983,-278.974,-260.611,-218.413,-67.985,-292.650,-213.724,3.126,-238.730,-229.353,93.382,-39.463,31.648,-101.197,-213.724
'[15:07:45.195 06/11/2076]',-148.474,-69.158,-92.601,-139.096,-15.238,-156.679,-119.560,-158.242,172.698,-289.524,-254.750,-221.148,-68.376,-251.233,-248.107,-24.225,-247.717,-220.757,93.382,-40.635,61.734,-64.078,-248.107
'[15:07:45.199 06/11/2076]',-149.255,-75.800,-90.647,-130.501,-21.490,-157.460,-117.216,-149.255,166.838,-295.775,-252.405,-193.797,-51.184,-287.961,-215.678,-18.755,-251.624,-208.645,91.429,-27.741,77.753,-91.429,-215.678
'[15:07:45.203 06/11/2076]',-152.381,-78.926,-83.614,-127.766,-30.476,-155.116,-109.011,-147.302,159.805,-297.338,-246.154,-183.248,-35.556,-286.789,-207.863,-35.556,-251.233,-196.532,84.396,-16.020,103.150,-91.038,-207.863
'[15:07:45.207 06/11/2076]',-160.586,-76.190,-71.502,-124.640,-46.105,-151.209,-105.495,-130.110,145.739,-301.636,-241.074,-185.983,-35.556,-263.346,-216.459,-66.032,-250.061,-193.016,72.283,-21.099,143.004,-79.707,-216.459
'[15:07:45.211 06/11/2076]',-161.758,-71.502,-62.125,-117.216,-53.529,-144.567,-101.587,-112.918,147.302,-302.808,-238.730,-178.168,-24.225,-259.048,-202.393,-85.958,-244.591,-189.890,62.906,-17.973,169.182,-84.005,-202.393
'[15:07:45.215 06/11/2076]',-166.056,-74.628,-53.138,-101.587,-66.813,-140.269,-88.694,-100.024,144.567,-296.947,-238.339,-166.056,-0.391,-254.750,-203.956,-96.117,-238.730,-181.685,53.919,-1.172,192.234,-76.581,-203.956
'[15:07:45.219 06/11/2076]',-171.917,-76.581,-42.979,-90.647,-81.270,-138.706,-75.409,-87.131,135.580,-290.305,-239.902,-159.805,13.675,-230.134,-221.538,-115.653,-230.525,-180.122,43.761,3.516,227.790,-53.529,-221.538
'[15:07:45.223 06/11/2076]',-175.433,-74.628,-37.118,-81.661,-91.429,-136.752,-72.283,-67.985,130.891,-288.742,-245.372,-151.600,23.053,-214.505,-225.055,-138.706,-221.929,-180.513,37.900,0.781,271.941,-52.747,-225.055
'[15:07:45.227 06/11/2076]',-183.639,-78.535,-36.337,-66.422,-109.011,-141.441,-66.032,-48.840,119.560,-281.709,-254.359,-144.567,24.225,-181.685,-237.558,-165.275,-216.850,-177.387,37.118,-0.391,301.636,-24.225,-237.558
'[15:07:45.230 06/11/2076]',-185.201,-79.707,-25.788,-65.641,-117.998,-139.487,-48.449,-50.012,110.574,-271.551,-246.154,-151.209,36.337,-146.520,-263.346,-184.029,-205.128,-168.791,26.569,6.642,332.894,0.391,-263.346
'[15:07:45.234 06/11/2076]',-180.122,-77.363,-20.708,-62.906,-121.514,-125.812,-44.933,-48.840,110.574,-268.034,-236.386,-155.897,53.529,-157.851,-245.372,-198.877,-200.440,-156.679,21.490,17.973,352.821,-25.006,-245.372
'[15:07:45.238 06/11/2076]',-172.308,-83.614,-16.020,-55.482,-123.858,-111.355,-48.059,-43.761,106.276,-258.266,-223.883,-149.255,65.250,-167.228,-213.724,-209.817,-202.002,-143.785,16.801,34.774,354.383,-35.946,-213.724
'[15:07:45.242 06/11/2076]',-164.884,-87.521,-11.331,-51.575,-124.640,-102.759,-42.979,-44.933,96.508,-249.280,-210.989,-152.772,79.707,-154.335,-211.380,-230.134,-198.095,-129.328,12.112,50.794,361.807,-25.397,-211.380
'[15:07:45.246 06/11/2076]',-159.414,-89.475,-10.549,-46.496,-124.640,-98.852,-42.589,-39.072,89.475,-244.982,-202.002,-156.679,88.303,-144.957,-205.519,-252.015,-195.751,-122.295,11.331,58.608,376.654,-26.960,-205.519
'[15:07:45.250 06/11/2076]',-150.427,-95.336,-6.642,-40.244,-123.468,-96.508,-40.244,-32.039,81.661,-240.293,-194.579,-144.957,100.024,-127.375,-212.161,-257.485,-191.844,-116.825,7.424,62.906,396.190,-16.410,-212.161
'[15:07:45.254 06/11/2076]',-147.692,-98.462,-3.516,-35.556,-124.249,-98.071,-31.648,-31.258,75.409,-229.353,-191.062,-138.706,114.090,-69.548,-269.206,-259.048,-183.639,-110.574,4.298,70.330,401.270,47.277,-269.206
'[15:07:45.258 06/11/2076]',-151.209,-100.024,-2.344,-25.397,-131.282,-96.117,-28.913,-22.271,63.687,-214.505,-182.466,-156.679,110.183,-91.819,-219.194,-288.742,-180.122,-105.885,3.126,70.330,418.071,7.033,-219.194
