'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[03:01:43.152 07/11/2076]',37.118,11.331,-10.549,43.370,81.661,-26.569,66.422,-37.509,76.581,39.072,42.979,-31.648,-69.939,53.529,162.540,-16.801,-1.563,70.720,11.331,-17.973,-126.984,31.648,162.540
'[03:01:43.156 07/11/2076]',33.602,4.689,-10.940,46.105,88.303,-31.648,62.906,-42.979,76.581,39.072,46.496,-41.416,-46.496,34.383,144.176,-9.768,-7.814,64.078,11.722,-19.145,-99.243,26.569,144.176
'[03:01:43.160 07/11/2076]',31.258,0.391,-12.503,44.151,96.508,-38.681,59.389,-51.575,81.270,21.880,42.589,-44.933,-35.165,44.933,100.806,-7.814,-19.536,53.138,13.284,-20.708,-85.958,58.217,100.806
'[03:01:43.164 07/11/2076]',25.397,-7.814,-23.053,53.138,97.680,-51.184,51.575,-48.840,98.071,-19.927,14.847,-15.629,-53.529,89.084,37.900,3.516,-37.118,39.072,23.834,-25.006,-54.701,85.177,37.900
'[03:01:43.168 07/11/2076]',12.894,-21.099,-30.476,66.032,88.303,-64.078,50.403,-46.886,82.442,-12.503,-0.781,-9.768,-51.966,36.728,54.310,18.755,-49.621,32.430,31.258,-24.615,-36.728,63.297,54.310
'[03:01:43.172 07/11/2076]',17.192,-17.582,-34.383,48.449,98.462,-60.562,50.012,-73.455,97.680,-15.629,-8.596,-16.801,-50.794,6.252,76.972,22.271,-62.515,31.648,35.165,-23.053,-23.443,33.602,76.972
'[03:01:43.176 07/11/2076]',28.913,-15.629,-39.072,37.509,108.620,-53.138,46.496,-89.475,106.276,-19.145,-23.834,-12.503,-17.582,14.457,29.695,23.053,-71.893,34.383,39.853,-17.973,-7.814,57.436,29.695
'[03:01:43.180 07/11/2076]',29.304,-19.145,-44.542,36.337,105.495,-51.966,42.979,-92.991,96.508,-32.039,-19.145,-19.927,10.159,-15.238,7.424,21.490,-82.833,30.476,45.324,-8.596,23.053,35.556,7.424
'[03:01:43.184 07/11/2076]',31.648,-15.238,-45.324,17.973,106.276,-48.840,40.635,-107.839,104.322,-61.734,-25.397,-20.317,30.867,-21.490,-29.695,17.582,-97.680,17.973,46.105,-3.907,40.244,43.761,-29.695
'[03:01:43.188 07/11/2076]',26.178,-17.582,-48.059,10.159,98.462,-50.012,35.556,-111.355,117.998,-105.885,-42.979,-4.298,-15.629,49.231,-87.521,19.536,-111.355,8.205,48.840,-5.470,58.999,80.879,-87.521
'[03:01:43.191 07/11/2076]',21.490,-28.913,-53.138,15.238,82.833,-56.654,33.211,-103.150,105.104,-131.282,-34.774,-1.954,9.768,0.781,-98.462,24.615,-118.388,13.675,53.919,7.424,82.833,46.496,-98.462
'[03:01:43.195 07/11/2076]',16.801,-41.416,-55.482,16.410,67.204,-59.780,31.648,-100.806,81.661,-96.508,-42.589,-7.814,14.847,-73.455,-39.463,32.430,-118.779,14.847,56.264,21.490,88.303,-25.397,-39.463
'[03:01:43.199 07/11/2076]',15.629,-41.807,-54.310,1.954,62.906,-57.045,28.523,-110.965,87.131,-99.243,-62.906,6.642,36.728,-59.389,-77.753,31.648,-125.031,6.642,55.092,16.410,103.150,16.020,-77.753
'[03:01:43.203 07/11/2076]',7.814,-46.105,-60.562,3.516,50.012,-64.469,23.443,-102.759,74.237,-109.402,-73.455,25.006,70.720,-103.150,-77.363,25.788,-133.236,15.238,61.343,19.536,123.468,-2.344,-77.363
'[03:01:43.207 07/11/2076]',6.642,-53.919,-63.297,1.172,37.509,-71.502,23.053,-97.680,44.933,-96.117,-53.919,7.424,108.230,-107.839,-112.137,13.675,-131.673,3.126,64.078,36.728,146.129,-9.768,-112.137
'[03:01:43.211 07/11/2076]',8.596,-52.357,-63.687,-8.205,35.556,-75.018,21.099,-97.680,41.416,-135.971,-33.993,-10.549,95.726,-76.972,-157.070,-0.781,-141.441,1.563,64.469,45.324,145.348,19.536,-157.070
'[03:01:43.215 07/11/2076]',5.861,-56.264,-69.548,-9.768,26.178,-81.270,11.722,-86.740,37.900,-175.043,-43.370,-0.391,59.780,-9.768,-225.836,-5.470,-153.162,-6.642,70.330,53.138,136.752,62.906,-225.836
'[03:01:43.219 07/11/2076]',-1.563,-67.204,-73.455,3.516,14.847,-92.210,5.470,-66.422,25.788,-155.116,-75.800,10.549,53.529,-58.608,-178.168,-9.768,-158.242,-12.503,74.237,55.092,136.752,22.662,-178.168
'[03:01:43.223 07/11/2076]',-1.172,-69.158,-71.502,-3.516,13.675,-98.071,5.470,-67.595,28.523,-158.242,-73.065,0.391,57.045,-94.554,-157.070,-5.861,-162.149,-17.973,72.283,60.562,140.269,-3.516,-157.070
'[03:01:43.227 07/11/2076]',-9.768,-80.098,-71.893,0.781,5.861,-110.574,3.907,-60.171,29.304,-157.460,-79.707,1.563,63.687,-158.242,-112.137,1.954,-164.493,-21.880,72.674,65.641,137.924,-37.509,-112.137
'[03:01:43.230 07/11/2076]',-18.755,-89.084,-76.190,10.549,0.391,-122.295,-1.172,-48.449,21.490,-143.785,-105.885,12.112,84.396,-202.393,-98.071,1.172,-164.884,-30.085,76.972,65.641,155.116,-60.952,-98.071
'[03:01:43.234 07/11/2076]',-18.364,-87.131,-72.674,0.391,1.563,-123.077,-1.172,-53.919,6.642,-145.739,-90.256,0.391,101.978,-209.426,-110.574,-10.549,-162.540,-19.536,73.455,73.065,157.460,-57.436,-110.574
'[03:01:43.238 07/11/2076]',-20.708,-88.303,-81.270,1.563,0.391,-126.203,-10.549,-51.966,9.377,-154.725,-101.197,-13.284,-3.126,-113.700,-126.203,-15.238,-169.182,-39.463,82.051,82.051,125.031,-37.900,-126.203
'[03:01:43.242 07/11/2076]',-21.099,-92.601,-82.442,9.377,-1.563,-126.203,-13.675,-43.761,15.629,-160.977,-108.620,-15.238,-18.755,-93.773,-128.547,-25.788,-167.228,-43.761,83.223,86.740,115.263,-27.350,-128.547
'[03:01:43.246 07/11/2076]',-20.317,-96.508,-77.753,8.987,-3.907,-125.812,-11.722,-42.979,3.516,-177.387,-88.303,-29.304,28.132,-87.521,-189.499,-41.026,-170.745,-44.933,78.535,98.462,117.607,21.880,-189.499
'[03:01:43.250 07/11/2076]',-28.523,-97.289,-78.926,10.549,-12.503,-126.984,-13.675,-40.244,4.689,-195.360,-87.131,-25.397,-7.424,-98.852,-154.335,-40.244,-175.824,-56.654,79.707,93.382,122.295,-15.238,-154.335
'[03:01:43.254 07/11/2076]',-34.774,-89.866,-71.502,8.987,-14.457,-122.295,-9.768,-38.291,-0.391,-175.433,-99.243,-6.642,9.377,-176.996,-73.065,-39.853,-168.400,-47.668,72.283,80.879,113.700,-53.919,-73.065
'[03:01:43.258 07/11/2076]',-30.085,-86.349,-59.389,0.781,-16.410,-112.527,-0.781,-44.151,-16.801,-168.010,-77.753,-18.364,66.813,-216.068,-87.521,-44.542,-155.507,-42.198,60.171,89.866,109.402,-46.886,-87.521
'[03:01:43.262 07/11/2076]',-26.178,-82.833,-52.357,0.391,-18.755,-103.150,4.298,-42.589,-23.053,-161.368,-64.078,-39.072,15.629,-152.772,-103.932,-46.886,-145.348,-33.602,53.138,90.647,110.965,-48.449,-103.932
'[03:01:43.266 07/11/2076]',-30.476,-75.018,-50.794,7.424,-21.880,-96.117,5.079,-35.165,-20.317,-132.454,-88.694,-14.847,-12.894,-165.275,-47.277,-30.476,-139.878,-38.681,51.575,80.879,92.991,-74.628,-47.277
'[03:01:43.270 07/11/2076]',-28.523,-67.204,-41.807,3.907,-17.973,-86.349,11.331,-39.853,-13.284,-141.441,-94.164,-5.861,-1.954,-125.812,-92.210,-33.602,-138.706,-35.165,42.589,72.283,102.759,-23.443,-92.210
'[03:01:43.273 07/11/2076]',-25.397,-64.078,-40.635,5.079,-18.755,-80.879,14.847,-40.244,-19.536,-152.772,-65.250,-29.304,11.722,-69.548,-178.168,-30.867,-135.971,-20.708,41.416,79.316,109.792,26.569,-178.168
'[03:01:43.277 07/11/2076]',-18.364,-58.608,-39.463,10.940,-12.503,-75.409,18.755,-35.946,-17.973,-136.752,-45.324,-35.165,31.258,-155.507,-84.005,-26.178,-128.938,-10.940,40.244,75.800,96.508,-37.118,-84.005
'[03:01:43.281 07/11/2076]',-12.503,-51.966,-37.118,8.987,-8.205,-70.720,23.443,-36.337,-6.642,-139.487,-51.575,-21.880,40.244,-133.626,-98.071,-28.523,-121.123,-12.894,37.900,68.376,109.011,-20.317,-98.071
'[03:01:43.285 07/11/2076]',-8.596,-46.496,-35.556,7.033,-8.987,-66.032,28.132,-35.946,0.391,-119.170,-64.469,-14.457,29.304,-101.587,-101.587,-22.271,-110.965,-14.847,36.337,60.952,99.634,1.172,-101.587
'[03:01:43.289 07/11/2076]',-6.252,-42.979,-33.993,10.940,-12.503,-65.250,34.383,-28.913,-10.159,-96.899,-47.668,-23.053,44.933,-118.779,-86.740,-16.801,-98.071,-6.252,34.774,51.575,123.468,-27.741,-86.740
'[03:01:43.293 07/11/2076]',-6.252,-32.430,-30.867,3.126,-12.894,-60.952,38.681,-30.085,-13.284,-86.349,-44.542,-5.470,48.840,-126.593,-62.125,-9.768,-91.819,0.000,31.648,37.118,127.766,-30.867,-62.125
'[03:01:43.297 07/11/2076]',2.344,-23.053,-29.304,-4.298,-10.159,-49.231,38.291,-31.648,-28.132,-75.018,-39.463,-4.298,79.707,-105.495,-104.713,-16.020,-85.568,2.344,30.085,37.900,120.733,8.987,-104.713
'[03:01:43.301 07/11/2076]',10.549,-14.457,-29.695,-6.252,-6.642,-41.416,37.509,-28.913,-28.523,-83.614,-24.615,-11.331,71.502,-65.250,-134.408,-20.708,-85.177,7.033,30.476,39.853,105.495,37.900,-134.408
'[03:01:43.305 07/11/2076]',18.755,-4.689,-35.165,-12.894,-4.689,-37.509,35.556,-26.569,-42.198,-73.455,-24.615,3.907,130.501,-150.037,-93.773,-22.662,-84.396,10.549,35.946,33.993,117.998,-20.317,-93.773
'[03:01:43.309 07/11/2076]',26.569,2.344,-29.695,-26.178,-2.735,-29.695,38.681,-32.039,-7.814,-79.707,-39.072,4.689,45.324,-41.416,-106.667,-18.364,-77.753,20.708,30.476,35.556,103.541,0.391,-106.667
'[03:01:43.313 07/11/2076]',30.085,5.470,-30.867,-32.039,-6.252,-27.741,39.853,-32.039,-14.457,-69.939,-23.443,0.781,55.092,-30.867,-116.044,-15.238,-68.767,30.867,31.648,35.946,110.183,-7.814,-116.044
'[03:01:43.316 07/11/2076]',28.913,12.112,-28.132,-48.059,-9.768,-25.006,39.853,-38.291,-20.317,-41.416,-31.258,12.503,60.171,-23.834,-105.885,-10.940,-60.952,40.244,28.913,17.973,128.938,-17.582,-105.885
'[03:01:43.320 07/11/2076]',27.741,19.927,-30.085,-60.952,-10.549,-21.880,34.383,-43.370,-9.377,-51.184,-40.244,19.145,22.662,60.952,-147.302,-17.192,-55.873,34.774,30.867,5.861,141.832,16.410,-147.302
'[03:01:43.324 07/11/2076]',35.165,19.536,-32.430,-66.032,-12.894,-21.880,31.648,-39.463,-25.397,-19.927,-27.741,14.457,19.536,50.012,-116.044,-12.503,-42.979,35.946,33.211,14.847,97.680,11.722,-116.044
'[03:01:43.328 07/11/2076]',42.589,16.020,-42.589,-69.548,-14.847,-26.960,25.006,-34.383,-41.026,-7.814,-17.582,5.861,62.515,-10.940,-100.024,-11.722,-36.728,34.383,43.370,25.788,71.111,-13.675,-100.024
'[03:01:43.332 07/11/2076]',44.933,20.708,-53.138,-84.396,-16.410,-31.648,14.457,-35.946,-27.741,-26.178,-42.589,29.695,63.687,-19.927,-115.653,4.298,-41.807,33.211,53.919,17.582,35.556,10.159,-115.653
'[03:01:43.336 07/11/2076]',45.324,16.410,-69.939,-89.866,-22.662,-44.542,2.344,-30.867,-39.463,-29.695,-60.952,47.668,54.310,-34.383,-127.766,24.615,-45.714,21.880,70.720,8.596,0.391,16.410,-127.766
'[03:01:43.340 07/11/2076]',49.621,13.675,-74.237,-104.713,-22.662,-48.449,0.391,-41.807,-62.515,-17.192,-29.695,36.337,97.289,-98.071,-103.932,30.867,-38.291,20.317,75.018,10.159,-1.563,-26.960,-103.932
'[03:01:43.344 07/11/2076]',54.310,11.331,-76.581,-115.263,-19.927,-52.357,-1.172,-49.621,-40.635,-41.026,-14.066,26.960,51.184,-9.377,-148.864,36.337,-35.165,10.159,77.363,-9.377,0.391,9.377,-148.864
'[03:01:43.348 07/11/2076]',51.184,6.642,-73.065,-116.044,-24.225,-56.264,-1.954,-46.496,-46.886,-35.556,-23.443,37.509,22.662,7.033,-139.096,39.853,-30.085,4.298,73.846,-16.410,-3.126,-4.298,-139.096
'[03:01:43.352 07/11/2076]',42.589,3.126,-71.502,-107.448,-31.258,-56.654,-0.781,-41.807,-47.668,-11.722,-25.397,64.469,-6.252,-3.907,-57.827,46.886,-18.364,39.072,72.283,-6.642,-56.654,-17.582,-57.827
'[03:01:43.355 07/11/2076]',37.900,0.391,-71.502,-105.495,-35.165,-60.562,1.172,-41.807,-50.794,-19.145,-7.814,50.403,-0.391,5.470,-79.707,46.496,-13.284,27.741,72.283,-2.735,-71.893,6.252,-79.707
'[03:01:43.359 07/11/2076]',25.788,-0.781,-68.767,-96.899,-42.198,-58.217,0.391,-38.681,-46.886,0.391,-16.801,47.668,-34.774,-36.337,2.344,52.747,-7.814,19.536,69.548,2.344,-100.024,-46.886,2.344
'[03:01:43.363 07/11/2076]',26.569,-1.172,-65.641,-99.243,-37.118,-50.012,-1.172,-48.840,-49.231,-1.954,4.298,39.463,-1.954,-73.065,23.053,44.151,-3.516,19.536,66.422,5.470,-110.183,-52.747,23.053
'[03:01:43.367 07/11/2076]',21.880,-3.516,-59.780,-98.462,-37.509,-48.059,-1.172,-51.184,-58.217,-7.424,26.569,23.443,-0.781,-48.840,-3.516,36.728,-0.391,20.708,60.562,3.126,-98.852,-38.681,-3.516
'[03:01:43.371 07/11/2076]',13.284,-4.689,-55.092,-92.991,-39.853,-43.761,-1.172,-52.747,-48.059,-5.861,17.973,26.178,-29.695,-6.252,-10.549,35.556,1.563,17.582,55.873,-3.126,-90.256,-26.960,-10.549
'[03:01:43.375 07/11/2076]',10.159,-5.470,-45.714,-88.303,-42.198,-35.165,2.735,-53.919,-53.919,-8.987,39.853,22.271,14.457,-20.317,-26.569,30.085,10.940,24.615,46.496,-2.735,-77.363,-15.629,-26.569
'[03:01:43.379 07/11/2076]',1.172,-14.457,-43.370,-69.158,-53.529,-32.821,3.907,-42.589,-71.893,33.993,38.681,11.331,33.993,-36.337,-22.662,36.337,21.099,33.211,44.151,-2.344,-84.005,-0.391,-22.662
'[03:01:43.383 07/11/2076]',-14.066,-13.284,-34.774,-63.297,-59.780,-25.397,5.470,-45.324,-39.463,30.476,20.317,16.020,-29.695,-28.523,48.840,37.509,21.099,26.960,35.556,3.516,-106.667,-25.397,48.840
'[03:01:43.387 07/11/2076]',-19.927,-7.424,-24.615,-70.720,-58.608,-15.629,10.159,-58.217,-14.066,35.556,8.205,16.410,-27.741,33.993,8.596,31.648,26.569,32.821,25.397,-0.781,-103.932,36.337,8.596
'[03:01:43.391 07/11/2076]',-23.834,-14.457,-17.973,-64.078,-61.734,-17.582,11.331,-52.357,-5.861,18.364,21.880,-9.377,-21.099,20.708,-5.861,31.648,31.258,24.615,18.755,12.112,-100.806,31.258,-5.861
'[03:01:43.395 07/11/2076]',-27.350,-15.629,-5.079,-62.515,-59.389,-13.675,16.020,-52.747,11.331,19.927,35.556,-30.476,-63.687,51.575,18.755,31.258,37.900,29.695,5.861,19.536,-112.527,28.132,18.755
'[03:01:43.398 07/11/2076]',-28.913,-13.284,0.000,-62.906,-54.701,-9.377,14.066,-55.482,16.020,24.615,30.476,-21.099,-30.476,42.589,7.424,31.258,39.072,14.847,0.781,12.503,-89.475,32.430,7.424
'[03:01:43.402 07/11/2076]',-32.821,-17.192,2.735,-51.184,-54.310,-11.722,10.940,-44.151,14.457,52.357,3.516,-10.940,-23.834,-9.768,58.217,34.774,38.291,10.940,-1.954,5.470,-88.694,-3.907,58.217
'[03:01:43.406 07/11/2076]',-40.635,-25.006,9.768,-38.681,-55.482,-15.629,13.284,-36.728,16.801,71.502,15.629,-17.582,-23.053,-104.713,176.606,38.681,35.556,19.927,-8.987,6.252,-98.071,-75.800,176.606
'[03:01:43.410 07/11/2076]',-46.105,-30.476,17.973,-40.244,-55.873,-20.708,18.755,-39.853,14.457,69.548,26.178,-23.053,-6.642,-88.303,150.818,31.648,28.523,24.225,-17.192,10.159,-72.674,-63.687,150.818
'[03:01:43.414 07/11/2076]',-54.310,-39.072,21.099,-27.350,-62.125,-34.383,19.145,-21.880,21.490,38.681,5.470,2.344,-28.523,-43.761,114.872,25.788,13.675,20.317,-20.317,4.689,-61.343,-29.304,114.872
'[03:01:43.418 07/11/2076]',-60.952,-44.933,29.304,-28.132,-68.767,-42.198,25.788,-17.582,-1.954,32.821,25.006,-5.079,-29.304,-1.172,57.045,23.053,7.814,37.509,-28.523,8.596,-32.039,-9.768,57.045
'[03:01:43.422 07/11/2076]',-68.767,-49.621,33.993,-29.304,-75.800,-46.496,25.788,-16.410,-4.298,1.172,34.774,-14.457,-34.774,-16.020,44.151,22.662,-4.298,23.053,-33.211,13.284,-27.741,-24.615,44.151
'[03:01:43.426 07/11/2076]',-62.515,-47.277,38.681,-35.165,-70.720,-40.244,26.569,-21.099,5.861,19.145,14.847,-13.675,-18.755,-25.006,47.277,22.662,-7.814,27.741,-37.900,22.271,-45.714,-26.178,47.277
'[03:01:43.430 07/11/2076]',-64.469,-50.012,37.509,-35.946,-73.065,-41.807,24.615,-22.662,3.516,7.814,14.847,-23.443,10.159,-103.932,67.204,28.523,-16.020,30.085,-36.728,34.383,-70.330,-52.747,67.204
'[03:01:43.434 07/11/2076]',-73.846,-50.012,36.337,-33.211,-78.144,-45.714,25.397,-21.490,0.391,-3.126,13.284,-14.457,0.391,-119.170,83.614,29.695,-28.913,32.039,-35.556,27.741,-69.548,-62.515,83.614
'[03:01:43.438 07/11/2076]',-80.879,-49.231,31.258,-32.821,-79.316,-53.138,26.178,-23.834,9.768,-22.662,-7.814,4.689,20.708,-120.342,57.436,25.397,-41.416,32.821,-30.476,22.271,-65.250,-37.900,57.436
'[03:01:43.441 07/11/2076]',-83.614,-53.919,28.913,-29.695,-82.051,-61.734,30.085,-23.834,-1.172,-46.105,6.252,5.470,30.085,-76.972,-8.205,19.536,-47.277,40.244,-28.132,26.960,-44.933,-4.298,-8.205
'[03:01:43.445 07/11/2076]',-88.694,-64.469,30.476,-25.006,-87.131,-70.720,32.039,-21.099,-17.192,-53.529,13.284,-5.079,52.747,-64.078,-71.502,18.755,-53.529,43.370,-29.695,23.834,-6.252,5.861,-71.502
'[03:01:43.449 07/11/2076]',-92.991,-68.767,27.741,-19.927,-85.568,-75.800,31.648,-23.443,6.252,-62.515,-14.066,14.847,7.814,-71.502,-11.331,18.364,-60.952,32.039,-26.960,27.741,-26.960,-25.397,-11.331
'[03:01:43.453 07/11/2076]',-94.554,-68.376,22.662,-21.490,-86.349,-78.535,32.821,-28.523,-13.284,-46.886,-16.020,36.337,66.032,-97.680,-28.132,18.364,-57.045,41.807,-21.880,25.006,-23.443,-5.861,-28.132
'[03:01:43.457 07/11/2076]',-94.164,-73.846,13.284,-17.192,-87.521,-84.396,31.648,-31.258,2.735,-86.740,-8.205,19.536,0.000,-35.946,-59.780,22.271,-56.654,35.946,-12.503,35.165,-26.178,-10.159,-59.780
'[03:01:43.461 07/11/2076]',-94.554,-75.800,5.079,-11.331,-87.521,-81.661,33.211,-39.463,1.954,-69.548,-1.954,21.099,23.834,-137.534,30.867,32.430,-48.449,36.728,-4.298,40.244,-47.668,-72.283,30.867
'[03:01:43.465 07/11/2076]',-97.289,-69.548,-4.298,-14.847,-90.256,-77.363,31.258,-50.403,-3.126,-75.018,-8.205,36.337,69.939,-135.580,-21.099,34.774,-45.324,38.291,5.079,35.165,-25.788,-49.621,-21.099
'[03:01:43.469 07/11/2076]',-101.587,-67.204,-6.642,-10.940,-90.647,-73.455,33.602,-56.264,19.536,-73.065,-33.602,41.807,-12.894,-7.033,-61.734,36.337,-39.853,38.291,7.424,26.960,-15.629,-6.252,-61.734
'[03:01:43.473 07/11/2076]',-101.978,-63.687,-6.642,-9.768,-91.819,-68.767,42.589,-63.687,13.284,-62.125,-17.582,28.132,28.523,-27.741,-78.144,39.072,-33.211,48.059,7.424,23.834,-17.973,13.284,-78.144
'[03:01:43.477 07/11/2076]',-106.667,-60.952,-7.814,-5.079,-98.071,-69.548,52.357,-66.032,8.987,-58.217,5.470,26.569,21.490,-37.118,-44.151,42.979,-28.913,60.562,8.596,25.006,-14.457,-14.457,-44.151
'[03:01:43.480 07/11/2076]',-103.541,-55.092,-10.940,-4.689,-92.991,-67.595,56.654,-70.720,20.317,-51.575,-12.503,39.072,10.159,32.039,-94.554,47.668,-19.536,63.297,11.722,17.973,-27.741,47.668,-94.554
'[03:01:43.484 07/11/2076]',-100.806,-51.184,-17.973,-3.126,-90.647,-62.515,58.217,-78.144,-0.391,-47.277,5.079,35.556,28.913,-15.238,-71.502,49.231,-13.284,70.330,18.755,21.490,-31.648,10.940,-71.502
'[03:01:43.488 07/11/2076]',-98.071,-41.026,-17.973,-4.298,-85.958,-50.012,61.734,-87.912,6.252,-13.284,-0.391,28.523,42.589,-51.575,-19.927,49.621,-4.689,79.316,18.755,22.271,-59.780,-4.689,-19.927
'[03:01:43.492 07/11/2076]',-92.601,-35.946,-21.880,5.079,-82.833,-42.198,66.032,-85.568,1.954,-22.271,13.284,24.225,17.192,35.946,-76.581,39.853,2.344,95.726,22.662,24.615,-62.125,44.151,-76.581
'[03:01:43.496 07/11/2076]',-84.396,-33.993,-19.145,15.629,-79.707,-34.383,74.237,-82.051,5.470,-11.331,35.556,10.940,35.946,-5.470,-22.662,31.648,9.768,111.746,19.927,26.178,-68.767,5.470,-22.662
'[03:01:43.500 07/11/2076]',-79.316,-21.490,-10.940,10.549,-75.800,-25.006,88.303,-88.303,14.066,-23.053,58.217,0.391,16.020,54.701,-46.496,25.397,10.159,125.031,11.722,16.410,-89.866,60.952,-46.496
'[03:01:43.504 07/11/2076]',-82.051,-17.582,-13.284,26.178,-78.535,-25.788,93.773,-75.018,7.814,-16.801,60.171,3.907,-7.033,55.482,-20.708,26.569,15.629,135.189,14.066,7.033,-78.926,26.960,-20.708
'[03:01:43.508 07/11/2076]',-67.985,-11.331,-0.391,23.053,-66.032,-14.066,107.448,-83.223,20.317,37.118,61.734,-8.205,-11.722,46.105,44.933,31.648,37.900,151.990,1.172,6.252,-115.263,21.099,44.933
'[03:01:43.512 07/11/2076]',-60.171,-10.940,6.642,30.476,-60.171,-7.424,116.825,-81.661,5.861,50.794,93.382,-38.681,42.979,-4.298,48.449,24.225,51.966,162.540,-5.861,4.689,-107.448,8.205,48.449
'[03:01:43.516 07/11/2076]',-58.608,-2.735,11.722,35.946,-55.482,0.000,121.123,-78.144,-10.549,85.568,94.554,-25.006,15.238,32.430,66.813,27.741,68.376,161.758,-10.940,1.563,-115.653,14.457,66.813
'[03:01:43.520 07/11/2076]',-52.357,1.172,17.192,36.728,-48.449,8.205,125.421,-80.879,-2.735,98.462,92.601,-14.847,-7.814,35.556,119.170,24.615,80.879,164.103,-16.410,-4.298,-137.143,8.987,119.170
'[03:01:43.523 07/11/2076]',-41.026,1.172,24.615,39.853,-41.416,17.973,130.891,-80.879,-16.410,110.965,136.752,-45.324,7.814,60.171,100.024,16.020,96.899,177.387,-23.834,6.252,-131.673,10.549,100.024
'[03:01:43.527 07/11/2076]',-34.774,6.252,32.821,36.728,-38.291,26.178,137.143,-82.442,-17.582,111.355,171.136,-69.548,16.020,75.018,96.508,5.079,105.885,187.155,-32.039,13.675,-133.626,11.722,96.508
'[03:01:43.531 07/11/2076]',-33.211,3.907,35.946,52.747,-37.509,30.476,135.971,-67.595,-5.079,154.725,135.971,-54.310,-22.271,92.601,149.255,9.768,114.481,191.844,-35.165,4.298,-156.679,14.847,149.255
'[03:01:43.535 07/11/2076]',-26.178,0.781,40.244,66.813,-33.602,32.430,139.487,-55.482,2.735,153.944,147.302,-57.045,-8.205,112.137,147.302,-3.907,118.388,200.440,-39.463,3.126,-151.990,32.821,147.302
'[03:01:43.539 07/11/2076]',-22.271,3.516,46.886,72.674,-33.602,32.821,148.864,-45.324,-14.847,160.195,188.718,-76.972,53.138,93.773,123.077,-13.675,123.858,210.989,-46.105,3.516,-134.799,49.231,123.077
'[03:01:43.543 07/11/2076]',-19.536,3.516,51.184,84.786,-34.774,33.993,150.427,-28.913,-18.364,157.851,188.718,-71.111,-5.079,159.023,127.375,-25.397,125.031,213.724,-50.403,-2.735,-125.031,62.515,127.375
'[03:01:43.547 07/11/2076]',-14.847,1.954,54.701,98.071,-34.774,43.761,151.600,-18.364,-19.927,166.447,204.347,-73.065,-2.735,135.971,188.327,-44.151,128.938,221.929,-53.919,3.516,-118.779,18.364,188.327
'[03:01:43.551 07/11/2076]',-2.735,6.642,62.125,91.819,-26.960,58.217,152.772,-24.615,-25.006,180.513,218.413,-95.336,24.225,151.209,164.493,-63.687,135.189,230.525,-61.343,11.331,-109.402,35.946,164.493
'[03:01:43.555 07/11/2076]',-1.172,7.033,63.687,97.289,-25.788,63.687,149.255,-18.364,-9.377,156.679,207.473,-100.415,39.463,161.758,128.938,-77.753,131.673,230.525,-62.906,11.722,-110.183,73.846,128.938
'[03:01:43.559 07/11/2076]',5.079,7.424,63.687,107.057,-19.927,68.767,147.692,-10.549,11.331,152.381,211.770,-92.991,-28.523,173.871,214.505,-76.972,135.971,234.432,-62.906,13.675,-142.613,39.463,214.505
'[03:01:43.563 07/11/2076]',17.973,8.596,62.125,112.137,-8.205,66.813,148.083,-3.516,17.582,142.222,224.274,-105.885,37.509,112.137,207.473,-78.535,136.752,233.651,-61.343,17.582,-166.838,54.701,207.473
'[03:01:43.566 07/11/2076]',20.317,11.331,59.389,112.527,-3.516,60.952,146.129,1.172,20.708,115.263,233.260,-94.554,-4.298,156.679,200.049,-76.972,126.593,226.227,-58.608,10.940,-166.838,65.641,200.049
'[03:01:43.570 07/11/2076]',14.066,10.159,50.794,124.249,-1.172,51.575,141.050,8.596,42.198,144.176,189.109,-76.972,-45.714,131.673,280.928,-67.204,121.514,213.724,-50.012,0.391,-198.095,46.886,280.928
'[03:01:43.574 07/11/2076]',23.053,3.516,46.496,124.249,8.987,41.416,140.659,6.642,46.496,135.189,202.784,-94.554,-33.211,130.110,266.471,-73.065,117.998,212.161,-45.714,10.940,-206.300,50.794,266.471
'[03:01:43.578 07/11/2076]',25.788,-5.470,42.198,125.031,17.973,30.476,135.580,3.516,46.496,135.189,208.254,-111.746,-9.768,113.309,248.889,-73.846,109.011,208.254,-41.416,17.582,-207.082,62.125,248.889
